Sample in Buffer,Sample in Window,TRIGGER,ila_data[821:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],tx8b10ben_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0],hb0_rxdata_nml_ctr[39:0],ch0_rxdata_err_ctr[15:0],ch1_rxdata_err_ctr[15:0],ch2_rxdata_err_ctr[15:0],ch3_rxdata_err_ctr[15:0],rxchanisaligned_int[3:0],rxchanrealign_int[3:0],rxchanbondseq_int[3:0],rxchbondi_int[19:0],rxchbondo_int[19:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
39,39,0,000000000000092fcd2fcd2fcd2fcc0472dd551c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf3040fea93040fea93040fea93040fea9385f2b9a385f2b9a385f2b9a385f2b9a,385f2b9a,385f2b9a,385f2b9a,385f2b9a,3040fea9,3040fea9,3040fea9,3040fea9,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75547,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
40,40,0,000000000000092fcd2fcd2fcd2fcc0472dd553c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf0c103faa0c103faa0c103faa0c103faa89e2860889e2860889e2860889e28608,89e28608,89e28608,89e28608,89e28608,0c103faa,0c103faa,0c103faa,0c103faa,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7554f,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
41,41,0,000000000000092fcd2fcd2fcd2fcc0472dd55580000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf03042feb43140d6b4b152fea43040feaa278a182a278a182a278a182a278a182,a278a182,a278a182,a278a182,a278a182,43040fea,4b152fea,43140d6b,03042feb,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75556,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
42,42,0,000000000000092fcd2fcd2fcd2fcc0472dd55780000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffafa6774b1ba6774b1ba6774b1ba6774b1b689e2860689e2860689e2860689e2860,689e2860,689e2860,689e2860,689e2860,a6774b1b,a6774b1b,a6774b1b,a6774b1b,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7555e,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
43,43,0,000000000000092fcd2fcd2fcd2fcc0472dd55980000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeafa99dd2c6a99dd2c6a99dd2c6a99dd2c69a278a189a278a189a278a189a278a18,9a278a18,9a278a18,9a278a18,9a278a18,a99dd2c6,a99dd2c6,a99dd2c6,a99dd2c6,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75566,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
44,44,0,000000000000092fcd2fcd2fcd2fcc0472dd55b80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebfaa6774b1aa6774b1aa6774b1aa6774b1e689e286e689e286e689e286e689e286,e689e286,e689e286,e689e286,e689e286,aa6774b1,aa6774b1,aa6774b1,aa6774b1,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7556e,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
45,45,0,000000000000092fcd2fcd2fcd2fcc0472dd55d80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfea99dd2cea99dd2cea99dd2cea99dd2c8207f54c8207f54c9207f54c8207f54c,8207f54c,9207f54c,8207f54c,8207f54c,ea99dd2c,ea99dd2c,ea99dd2c,ea99dd2c,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75576,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
46,46,0,000000000000092fcd2fcd2fcd2fcc0472dd55fc0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfbaa6576bfbb2752bfab65b03faa6774b6081fd536081fd536081fd536081fd53,6081fd53,6081fd53,6081fd53,6081fd53,faa6774b,fab65b03,fbb2752b,baa6576b,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7557f,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
47,47,0,000000000000092fcd2fcd2fcd2fcc0472dd56140000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffafc6f6b648c6f6b648c6f6b648c6f6b64818207f5418207f5418207f5418207f54,18207f54,18207f54,18207f54,18207f54,c6f6b648,c6f6b648,c6f6b648,c6f6b648,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75585,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
48,48,0,000000000000092fcd2fcd2fcd2fcc0472dd56340000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeafb1bdad92b1bdad92b1bdad92b1bdad9286081fd586081fd586081fd586081fd5,86081fd5,86081fd5,86081fd5,86081fd5,b1bdad92,b1bdad92,b1bdad92,b1bdad92,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7558d,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
49,49,0,000000000000092fcd2fcd2fcd2fcc0472dd56540000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebf2c6f6b642c6f6b642c6f6b642c6f6b64a18207f5a18207f5a18207f5a18207f5,a18207f5,a18207f5,a18207f5,a18207f5,2c6f6b64,2c6f6b64,2c6f6b64,2c6f6b64,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75595,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
50,50,0,000000000000092fcd2fcd2fcd2fcc0472dd56740000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf4b1bdad94b1bdad94b1bdad94b1bdad9533ba58d533ba58d533ba58d533ba58d,533ba58d,533ba58d,533ba58d,533ba58d,4b1bdad9,4b1bdad9,4b1bdad9,4b1bdad9,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7559d,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
51,51,0,000000000000092fcd2fcd2fcd2fcc0472dd56900000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfd2c6f6a6d2c0f4a6dac5febed2c6f6b654cee96354cee96354cee96354cee963,54cee963,54cee963,54cee963,54cee963,d2c6f6b6,dac5febe,d2c0f4a6,d2c6f6a6,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755a4,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
52,52,0,000000000000092fcd2fcd2fcd2fcc0472dd56b00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffaf92385f2b92385f2b92385f2b92385f2bd533ba58d533ba58d533ba58d533ba58,d533ba58,d533ba58,d533ba58,d533ba58,92385f2b,92385f2b,92385f2b,92385f2b,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755ac,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
53,53,0,000000000000092fcd2fcd2fcd2fcc0472dd56d00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf648e17ca648e17ca648e17ca648e17caf54cee96f54cee96f54cee96f54cee96,f54cee96,f54cee96,f54cee96,f54cee96,648e17ca,648e17ca,648e17ca,648e17ca,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755b4,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
54,54,0,000000000000092fcd2fcd2fcd2fcc0472dd56f00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebfd92385f2d92385f2d92385f2d92385f2fd533ba5fd533ba5fd533ba5fd533ba5,fd533ba5,fd533ba5,fd533ba5,fd533ba5,d92385f2,d92385f2,d92385f2,d92385f2,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755bc,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
55,55,0,000000000000092fcd2fcd2fcd2fcc0472dd57100000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfb648e17cb648e17cb648e17cb648e17c637b5b24637b5b24737b5b24637b5b24,637b5b24,737b5b24,637b5b24,637b5b24,b648e17c,b648e17c,b648e17c,b648e17c,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755c4,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
56,56,0,000000000000092fcd2fcd2fcd2fcc0472dd573c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfad92384fad923a8ead92341fad92385f58ded6c958ded6c958ded6c958ded6c9,58ded6c9,58ded6c9,58ded6c9,58ded6c9,ad92385f,ad92341f,ad923a8e,ad92384f,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755cf,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
57,57,0,000000000000092fcd2fcd2fcd2fcc0472dd574c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffafcae689e2cae689e2cae689e2cae689e29637b5b29637b5b29637b5b29637b5b2,9637b5b2,9637b5b2,9637b5b2,9637b5b2,cae689e2,cae689e2,cae689e2,cae689e2,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755d3,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
58,58,0,000000000000092fcd2fcd2fcd2fcc0472dd576c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaff2b9a278f2b9a278f2b9a278f2b9a278a58ded6ca58ded6ca58ded6ca58ded6c,a58ded6c,a58ded6c,a58ded6c,a58ded6c,f2b9a278,f2b9a278,f2b9a278,f2b9a278,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755db,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
59,59,0,000000000000092fcd2fcd2fcd2fcc0472dd578c0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf7cae689e7cae689e7cae689e7cae689ee9637b5be9637b5be9637b5be9637b5b,e9637b5b,e9637b5b,e9637b5b,e9637b5b,7cae689e,7cae689e,7cae689e,7cae689e,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755e3,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
60,60,0,000000000000092fcd2fcd2fcd2fcc0472dd57ac0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf5f2b9a275f2b9a275f2b9a275f2b9a27c91c2f95c91c2f95d91c3f95c91cbf95,c91cbf95,d91c3f95,c91c2f95,c91c2f95,5f2b9a27,5f2b9a27,5f2b9a27,5f2b9a27,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755eb,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
61,61,0,000000000000092fcd2fcd2fcd2fcc0472dd57c80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf57cae69b17cee41917ca8a8917cae689b2470be5b2470be5b2470be5b2470be5,b2470be5,b2470be5,b2470be5,b2470be5,17cae689,17ca8a89,17cee419,57cae69b,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755f2,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
62,62,0,000000000000092fcd2fcd2fcd2fcc0472dd57e80000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffaf78a1820778a1820778a1820778a182076c91c2f96c91c2f96c91c2f96c91c2f9,6c91c2f9,6c91c2f9,6c91c2f9,6c91c2f9,78a18207,78a18207,78a18207,78a18207,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb755fa,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
63,63,0,000000000000092fcd2fcd2fcd2fcc0472dd58080000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf9e2860819e2860819e2860819e2860815b2470be5b2470be5b2470be5b2470be,5b2470be,5b2470be,5b2470be,5b2470be,9e286081,9e286081,9e286081,9e286081,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75602,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
64,64,0,000000000000092fcd2fcd2fcd2fcc0472dd58280000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebf278a1820278a1820278a1820278a1820d6c91c2fd6c91c2fd6c91c2fd6c91c2f,d6c91c2f,d6c91c2f,d6c91c2f,d6c91c2f,278a1820,278a1820,278a1820,278a1820,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7560a,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
65,65,0,000000000000092fcd2fcd2fcd2fcc0472dd58480000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf89e2860889e2860889e2860889e28608e57344f1e57344f1e57344f1e57344f1,e57344f1,e57344f1,e57344f1,e57344f1,89e28608,89e28608,89e28608,89e28608,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75612,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
66,66,0,000000000000092fcd2fcd2fcd2fcc0472dd58640000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbfa27881a2a37ca5e2a279cdcaa278a182f95cd13cf95cd13cf95cd13cf95cd13c,f95cd13c,f95cd13c,f95cd13c,f95cd13c,a278a182,a279cdca,a37ca5e2,a27881a2,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75619,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
67,67,0,000000000000092fcd2fcd2fcd2fcc0472dd58840000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffaf81fd533b81fd533b81fd533b81fd533bbe57344fbe57344fbe57344fbe57344f,be57344f,be57344f,be57344f,be57344f,81fd533b,81fd533b,81fd533b,81fd533b,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75621,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
68,68,0,000000000000092fcd2fcd2fcd2fcc0472dd58a40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf207f54ce207f54ce207f54ce207f54ce2f95cd132f95cd132f95cd132f95cd13,2f95cd13,2f95cd13,2f95cd13,2f95cd13,207f54ce,207f54ce,207f54ce,207f54ce,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75629,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
69,69,0,000000000000092fcd2fcd2fcd2fcc0472dd58c40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebf081fd533081fd533081fd533081fd5330be573440be573440be573440be57344,0be57344,0be57344,0be57344,0be57344,081fd533,081fd533,081fd533,081fd533,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75631,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
70,70,0,000000000000092fcd2fcd2fcd2fcc0472dd58e40000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf8207f54c8207f54c8207f54c8207f54c3c50c1033c50c1033c50c1033c50c103,3c50c103,3c50c103,3c50c103,3c50c103,8207f54c,8207f54c,8207f54c,8207f54c,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75639,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
71,71,0,000000000000092fcd2fcd2fcd2fcc0472dd59000000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf2081dd616185fde368819d5b6081fd534f1430404f1430404f1430404f143040,4f143040,4f143040,4f143040,4f143040,6081fd53,68819d5b,6185fde3,2081dd61,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75640,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
72,72,0,000000000000092fcd2fcd2fcd2fcc0472dd59200000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffafcee9637bcee9637bcee9637bcee9637b13c50c1013c50c1013c50c1013c50c10,13c50c10,13c50c10,13c50c10,13c50c10,cee9637b,cee9637b,cee9637b,cee9637b,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75648,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
73,73,0,000000000000092fcd2fcd2fcd2fcc0472dd59400000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffeaf33ba58de33ba58de33ba58de33ba58de44f1430444f1430444f1430444f14304,44f14304,44f14304,44f14304,44f14304,33ba58de,33ba58de,33ba58de,33ba58de,f,0,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75650,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
74,74,0,000000000000092fcd2fcd2fcd2fcc0472dd59600000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fffffffebf4cee96374cee96374cee96374cee9637d13c50c1d13c50c1d13c50c1d13c50c1,d13c50c1,d13c50c1,d13c50c1,d13c50c1,4cee9637,4cee9637,4cee9637,4cee9637,f,1,1,0,1,0,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75658,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
75,75,0,000000000000092fcd2fcd2fcd2fcc0472dd59800000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf533ba58d533ba58d533ba58d533ba58d40fea99d40fea99d50fea99d40fea99d,40fea99d,50fea99d,40fea99d,40fea99d,533ba58d,533ba58d,533ba58d,533ba58d,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb75660,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
76,76,0,000000000000092fcd2fcd2fcd2fcc0472dd59ac0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffbf54cee97155dae97254dfa56354cee963103faa67103faa67103faa67103faa67,103faa67,103faa67,103faa67,103faa67,54cee963,54dfa563,55dae972,54cee971,f,1,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7566b,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
77,77,0,000000000000092fcd2fcd2fcd2fcc0472dd59bc0000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03ffffffffafded6c91cded6c91cded6c91cded6c91c040fea99040fea99040fea99040fea99,040fea99,040fea99,040fea99,040fea99,ded6c91c,ded6c91c,ded6c91c,ded6c91c,f,0,1,0,1,1,1,f,f,f,f,f,f,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,011cb7566f,4bf3,4bf3,4bf3,4bf3,2,0,0,00000,00000
